Article_len,Avg_Word_Len,CountOfNumbers,CountofExclaimation
2263,4.490057445868317,23,3
127,4.937007874015748,14,0
326,4.751533742331288,17,0
427,4.48711943793911,17,0
534,4.097378277153558,8,0
487,4.158110882956879,31,0
334,4.727544910179641,32,0
132,4.803030303030303,41,0
406,4.568965517241379,25,2
315,4.295238095238095,34,0
334,4.547904191616767,13,1
2922,4.909650924024641,346,1
4883,4.824288347327463,194,0
61,4.524590163934426,11,3
848,4.797169811320755,55,0
68,4.823529411764706,6,0
2052,4.958089668615984,23,0
80,4.825,6,0
821,5.157125456760049,23,0
595,4.569747899159664,15,0
744,4.745967741935484,28,0
244,4.524590163934426,12,0
411,4.841849148418492,28,0
160,5.0,42,0
126,4.666666666666667,14,0
641,4.681747269890796,70,0
307,5.074918566775244,37,0
326,5.098159509202454,31,0
512,4.677734375,38,0
508,5.066929133858268,10,0
127,4.574803149606299,55,0
489,4.76482617586912,39,0
563,5.017761989342806,30,0
462,4.9480519480519485,9,0
502,4.798804780876494,52,0
1266,4.557661927330174,27,0
853,4.743259085580305,7,0
306,4.9640522875816995,17,0
230,5.004347826086956,21,0
567,4.742504409171076,13,0
258,4.825581395348837,61,0
261,5.118773946360153,5,0
235,4.817021276595745,6,0
7206,4.625589786289203,160,0
1188,4.73989898989899,78,0
687,4.723435225618632,24,1
458,4.862445414847161,84,0
437,5.251716247139588,37,0
204,4.401960784313726,7,2
232,4.857758620689655,44,0
198,4.424242424242424,13,0
525,4.434285714285714,21,0
100,4.71,8,0
1530,4.450326797385621,51,0
678,4.721238938053097,35,0
1932,4.886645962732919,45,1
455,4.474725274725275,42,0
786,4.856234096692112,369,0
207,4.830917874396135,47,0
476,4.758403361344538,8,3
417,5.045563549160671,41,0
424,5.235849056603773,16,0
437,4.519450800915332,5,0
503,4.636182902584493,41,0
428,4.478971962616822,33,0
592,4.5,14,0
4331,4.651119833756638,164,1
820,4.587804878048781,19,0
1896,4.466772151898734,17,0
127,5.078740157480315,27,0
280,5.003571428571429,17,0
134,5.2835820895522385,5,0
259,5.227799227799228,19,0
243,5.020576131687243,23,0
940,4.681914893617021,44,0
411,4.890510948905109,14,0
208,4.610576923076923,11,0
199,5.045226130653266,5,0
393,4.5089058524173025,36,0
101,4.514851485148514,30,0
676,4.921597633136095,75,0
771,4.923476005188068,52,0
307,5.182410423452769,38,0
437,4.842105263157895,21,0
1554,4.70913770913771,77,0
1010,4.542574257425742,68,0
132,4.666666666666667,8,0
775,4.892903225806451,15,0
396,4.457070707070707,8,0
307,4.570032573289902,24,0
100,4.73,38,1
74,5.243243243243243,29,0
47,5.25531914893617,21,0
75,5.386666666666667,29,0
76,5.355263157894737,29,1
77,5.571428571428571,31,0
77,4.701298701298701,31,0
569,4.808435852372583,12,0
2074,4.772420443587271,36,0
802,4.775561097256858,33,0
133,4.969924812030075,11,0
454,4.854625550660793,10,0
438,5.244292237442922,26,0
